StockCode,Product,Img,Type,UnitPrice
21651,Xpression Gaming Chair with Liverpool Crest Logo Panel,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717424209732.jpg,Gaming Chairs,399.99
84993B,Xpression Gaming Chair with Montana State Bobcats Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717373847274.jpg,Gaming Chairs,399.99
90083,Xpression Gaming Chair with Oklahoma State University Cowboys with Pistol Pete Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717664108807.jpg,Gaming Chairs,399.99
16215,Xpression Gaming Chair with New York Knicks Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171948668279.jpg,Gaming Chairs,399.99
21380,Xpression Gaming Chair with Philadelphia Flyers Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717301257098.jpg,Gaming Chairs,399.99
15039,Xpression Gaming Chair with Brooklyn Nets Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717128709895.jpg,Gaming Chairs,399.99
84627,Xpression Gaming Chair with Texas Tech Raiders Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171329001744.jpg,Gaming Chairs,399.99
21276,Xpression Gaming Chair with Washington Capitals Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717826270872.jpg,Gaming Chairs,399.99
22310,Xpression Gaming Chair with St. Joseph's Hawks Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171215363577.jpg,Gaming Chairs,399.99
21620,Xpression Gaming Chair with Gonzaga Bulldogs Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171264639865.jpg,Gaming Chairs,399.99
21690,Xpression Gaming Chair with Eastern Washington Eagles Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171041913349.jpg,Gaming Chairs,399.99
84537B,Xpression Gaming Chair with Golden State Warriors 2018 Champions Logo,https://c1.neweggimages.com/ProductImageCompressAll300/V112_1_201907171155417162.jpg,Gaming Chairs,399.99
22033,Xpression Gaming Chair with Columbus Blue Jackets Logo,https://c1.neweggimages.com/ProductImageCompressAll300/A90R_1_201907171269120093.jpg,Gaming Chairs,399.99
22032,Xpression Gaming Chair with Northwestern State Demons with Demon Head Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717384160840.jpg,Gaming Chairs,399.99
16161M,Xpression Gaming Chair with Utah Utes Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717964545739.jpg,Gaming Chairs,399.99
21450,Xpression Gaming Chair with Minnesota Wild Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171095275971.jpg,Gaming Chairs,399.99
84763,Xpression Gaming Chair with Georgia Southern University with GS Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172084594416.jpg,Gaming Chairs,399.99
35810A,Xpression Gaming Chair with Youngstown State Penguins Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171189752714.jpg,Gaming Chairs,399.99
35809A,Xpression Gaming Chair with Utah Jazz Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171030602134.jpg,Gaming Chairs,399.99
35811A,Xpression Gaming Chair with Washington State Cougars Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171705719880.jpg,Gaming Chairs,399.99
21054,Xpression Gaming Chair with Toronto Raptors Primary Red Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717292040064.jpg,Gaming Chairs,399.99
21056,Xpression Gaming Chair with Vancouver Canucks Logo,https://c1.neweggimages.com/ProductImageCompressAll300/A90R_1_201907171503704428.jpg,Gaming Chairs,399.99
20702,Xpression Gaming Chair with Michigan State Spartans with Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172025696084.jpg,Gaming Chairs,399.99
21303,Xpression Gaming Chair with Buick logo,https://c1.neweggimages.com/ProductImageCompressAll300/A0SD_1_20190717492112141.jpg,Gaming Chairs,399.99
85131A,Xpression Gaming Chair with Cincinnati Bearcats Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717871618390.jpg,Gaming Chairs,399.99
21657,Xpression Gaming Chair with North Carolina State Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171709285481.jpg,Gaming Chairs,399.99
85078,Xpression Gaming Chair with University of Miami Hurricanes Logo Panel with Secondary logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171113888861.jpg,Gaming Chairs,399.99
84745A,Xpression Gaming Chair with Denver Nuggets Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172028667872.jpg,Gaming Chairs,399.99
84745B,Xpression Gaming Chair with Newcastle United Primary Alternate Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171191012908.jpg,Gaming Chairs,399.99
22292,Xpression Gaming Chair with Cleveland Cavaliers C Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717839949771.jpg,Gaming Chairs,399.99
22287,Xpression Gaming Chair with Sacramento Kings Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171074099747.jpg,Gaming Chairs,399.99
84882,Xpression Gaming Chair with Northern Arizona University Lumberjacks Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717959263529.jpg,Gaming Chairs,399.99
21427,Xpression Gaming Chair with Newcastle United Primary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171644138694.jpg,Gaming Chairs,399.99
22332,Xpression Gaming Chair with Indiana Pacers Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717119409437.jpg,Gaming Chairs,399.99
22053,Xpression Gaming Chair with Indiana State Sycamores Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172116480633.jpg,Gaming Chairs,399.99
10109,Xpression Gaming Chair with Stanford Cardinals Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171383896422.jpg,Gaming Chairs,399.99
21910,Xpression Gaming Chair with Virginia Tech Hokies with Stand Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717707204933.jpg,Gaming Chairs,399.99
37345,Xpression Gaming Chair with Alabama Crimson Tide Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172113740843.jpg,Gaming Chairs,399.99
22204,Xpression Gaming Chair with Georgia Tech Yellow Jackets with Block GT Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171433793621.jpg,Gaming Chairs,399.99
84509G,Xpression Gaming Chair with Tampa University with Primary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171802073615.jpg,Gaming Chairs,399.99
21564,Xpression Gaming Chair with Purdue Boilermakers Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717732614988.jpg,Gaming Chairs,399.99
84687,Xpression Gaming Chair with San Antonio Spurs Primary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172022635324.jpg,Gaming Chairs,399.99
21536,Xpression Gaming Chair with Orlando Magic Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171647471800.jpg,Gaming Chairs,399.99
90214C,Xpression Gaming Chair with UNLV Rebels Logo,https://c1.neweggimages.com/ProductImageCompressAll300/V1DS_1_20190717999070650.jpg,Gaming Chairs,399.99
90214D,Xpression Gaming Chair with Villanova Wildcats with Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717893000272.jpg,Gaming Chairs,399.99
35953,Xpression Gaming Chair with Memphis Tigers Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171652338444.jpg,Gaming Chairs,399.99
21127,Xpression Gaming Chair with Utah Jazz Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172030194187.jpg,Gaming Chairs,399.99
21306,Xpression Gaming Chair with Colorado Avalanche Logo,https://c1.neweggimages.com/ProductImageCompressAll300/A90R_1_201907171803850067.jpg,Gaming Chairs,399.99
84415B,Xpression Gaming Chair with Villanova Wildcats Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717182146765.jpg,Gaming Chairs,399.99
85083,Xpression Gaming Chair with Central Florida National Championship Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172013904674.jpg,Gaming Chairs,399.99
37333,Xpression Gaming Chair with Arkansas Razorbacks Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171601191575.jpg,Gaming Chairs,399.99
84989B,Xpression Gaming Chair with Iowa Hawkeyes Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717167854545.jpg,Gaming Chairs,399.99
72799A,Xpression Gaming Chair with Los Angeles Clippers Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171937618146.jpg,Gaming Chairs,399.99
85173,Xpression Gaming Chair with Vegas Golden Knights Secondary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717731507708.jpg,Gaming Chairs,399.99
21644,Xpression Gaming Chair with Boston College Eagles Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172133555871.jpg,Gaming Chairs,399.99
35824C,Xpression Gaming Chair with Cleveland Cavaliers Primary Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717856746302.jpg,Gaming Chairs,399.99
35817B,Xpression Gaming Chair with New Hampshire Wildcats Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171577999675.jpg,Gaming Chairs,399.99
84875D,Xpression Gaming Chair with Georgia Southern University with Eagles Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717629524624.jpg,Gaming Chairs,399.99
46000U,Xpression Gaming Chair with Alabama Crimson Tide BAMA Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171955859851.jpg,Gaming Chairs,399.99
84255B,Xpression Gaming Chair with Michigan State Spartans Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_20190717933303438.jpg,Gaming Chairs,399.99
46776F,Xpression Gaming Chair with Chicago Bulls Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171720925044.jpg,Gaming Chairs,399.99
15060B,Xpression Gaming Chair with Central Florida Knights with Alumni Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907171037546457.jpg,Gaming Chairs,399.99
84912A,Xpression Gaming Chair with Denver Nuggets Alternate Logo,https://c1.neweggimages.com/ProductImageCompressAll300/AKT1_1_201907172132042792.jpg,Gaming Chairs,399.99
84922,"HP Grade A Laptop ProBook 640 G2 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro 64-bit (No Webcam)",https://c1.neweggimages.com/ProductImageCompressAll300/34-272-236-01.jpg,Laptops,399.99
21000,"Lenovo Ideapad 330 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 8GB RAM, 512GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200714CDZZ2.jpg,Laptops,399.99
90190B,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 8GB RAM, 256GB NVMe SSD, HDMI, UK Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD2006197LDPW.jpg,Laptops,399.99
90019C,"Lenovo Ideapad 330 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 8GB RAM, 256GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD2007143N91J.jpg,Laptops,399.99
90024C,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 8GB RAM, 128GB NVMe SSD, HDMI, UK Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200619HFCZ5.jpg,Laptops,399.99
90011B,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 4GB RAM, 128GB NVMe SSD + 500GB HDD, HDMI, UK Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD2006194RT7B.jpg,Laptops,399.99
90012B,"Lenovo IdeaPad 330 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 8GB RAM, 512GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200714WE2VM.jpg,Laptops,399.99
85023B,"Chromebook 11 G6 EE 11.6"" Touchscreen Chromebook 11 G6 EE",https://c1.neweggimages.com/ProductImageCompressAll300/A24G_1_20180312197791450.jpg,Laptops,399.99
21509,"Samsung Galaxy Tab S5e SM-T720 Tablet 10.5"" 4GB Android 9.0 Pie Black",https://c1.neweggimages.com/ProductImageCompressAll300/A19P_1_2019061630158025.jpg,Tablets,399.99
79190D,"Samsung Galaxy Tab S5e SM-T720 10.5"" Tablet 4GB 64GB Android 9.0 Pie Gold",https://c1.neweggimages.com/ProductImageCompressAll300/A3FA_1_20190425139548589.jpg,Tablets,399.99
79190A,"Acer Spin 1 SP111-33-P1XD 11.6"" Touchscreen 2 in 1 Notebook - 1366 x 768 - Pentium Silver N5000 - 4 GB RAM - 64 GB Flash Memory - Obsidian Black",https://c1.neweggimages.com/ProductImageCompressAll300/V1DS_1_201907091225022327.jpg,Tablets,399.99
10134,Xiaomi Mi Pad 4 Plus 4G Phablet 10.1 inch MIUI 9.0 Snapdragon 660 4GB RAM 64GB eMMC Facial Recognition 5.0MP + 13.0MP Double Camer,https://c1.neweggimages.com/ProductImageCompressAll300/AH36_1320712630018807282sVCGR2Ag6.jpg,Tablets,399.99
21051,Hisense 50H8G 50 inch Class- H8G Quantum 4K ULED Android Smart TV,https://c1.neweggimages.com/ProductImageCompressAll300/A1CZD200724HO4XT.jpg,Television,399.99
72803B,TCL 50S525 50 5 Series 4K UHD Dolby Vision HDR Smart TV,https://c1.neweggimages.com/ProductImageCompressAll300/V0MT_1_20190813490281315.jpg,Television,399.99
47592B,"Samsung Galaxy A51 Factory Unlocked Cell Phone Smart Smartphone | 128GB of Storage | Long Lasting Battery | Single SIM | GSM or CDMA Compatible | US Version | Black
SM-A515UZKNXAA",https://c1.neweggimages.com/ProductImageCompressAll300/A8X5S200531hCN0D.jpg,Unlocked Mobiles,399.99
84548,OnePlus 5 6GB RAM+64GB - Gold Factory Unlocked (GSM only No CDMA),https://c1.neweggimages.com/ProductImageCompressAll300/AM4X_1_201911131417585518.jpg,Unlocked Mobiles,399.99
84676,Apple iPhone 7 32GB Rose Gold Unlocked Smartphone,https://c1.neweggimages.com/ProductImageCompressAll300/75-100-554-02.jpg,Unlocked Mobiles,399.97
16015,"Samsung Galaxy S8+ Plus Single-SIM 64GB (No CDMA, GSM only) Factory Unlocked 4G Smartphone - Arctic Silver",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131759632404665449AcDWgDCEC7.jpg,Unlocked Mobiles,399.97
20847,"Samsung Galaxy S8+ Plus Single-SIM 64GB (No CDMA, GSM only) Factory Unlocked 4G Smartphone - Orchid Grey",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131759633776447958MnPNebXzTJ.jpg,Unlocked Mobiles,399.97
20902,"Raynor Gaming Energy Competition Series Office Computer Chair V-G-ECMP-RED PC Mesh Back with Dual Layer Outlast Cooling, Swivel Tilt, Tension, Lock, Detachable Lumbar Cushion, Foam Molded Seat, Red",https://c1.neweggimages.com/ProductImageCompressAll300/AKPK_1320621623181321240Xik2IFyHL.jpg,Gaming Chairs,399
20910,AutoFull Pink Ergonomic Larger Gaming Desk 48 Inch Cute Computer Desk with Smart Built-in Wireless Charging Pad Gamer Tables Pro with 7 Colors LED Lights for Girlfriend Gift,https://c1.neweggimages.com/ProductImageCompressAll300/AHUJS2004245iTf2.jpg,Gaming Chairs,399
21194,"HP 14-dq1037wm Home and Business Laptop (Intel i3-1005G1 2-Core, 4GB RAM, 128GB SSD, 14.0"" HD (1366x768), Intel UHD Graphics, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Home in S-Mode)",https://c1.neweggimages.com/ProductImageCompressAll300/A7AB_1_20200322345450374.jpg,Laptops,399
21207,"HP 14"" HD Notebook, AMD Athlon 3050U Processor, 8GB DDR4 RAM,128GB SSD,AMD Radeon Graphics,Wifi-AC,Bluetooth,USB,HDMI,Windows 10 Pro 64 Bit",https://c1.neweggimages.com/ProductImageCompressAll300/AE4ND200708Z3KEX.jpg,Laptops,399
21250,Huawei MediaPad M5 Lite 10.1inches Tablet 64GB 4 RAM Wi-Fi Android,https://c1.neweggimages.com/ProductImageCompressAll300/AJKZ_131909702377951631gXP1r5B1fh.jpg,Tablets,399
21293,"SAMSUNG ATIV Tab 3 Intel Atom Z2760 (1.80GHz) 2GB Memory 64GB SSD 10.1"" Touchscreen Tablet with keyboard- White (XE300TZC-K01US)",https://c1.neweggimages.com/ProductImageCompressAll300/34-131-517-15.jpg,Tablets,399
21311,Apple iPad Air 2  MGHA2LL/A WiFi Cellular 16GB Silver Sprint,https://c1.neweggimages.com/ProductImageCompressAll300/A4HM_130852569846017012sUEM86ja2L.jpg,Tablets,399
21630,"Samsung Galaxy A8s SM-G8870 128GB, Dual Sim, 6.4? Infinity-O Display, 6GB RAM, Triple Rear Camera 24MP+5MP+10MP, GSM Unlocked International Model, No Warranty (Black Green)",https://c1.neweggimages.com/ProductImageCompressAll300/AJ3A_1_20200320128591529.jpg,Unlocked Mobiles,398.99
21634,Archos - 101 Internet Tablet - 8GB Running Google ANDROID + Wi-Fi (501590),https://c1.neweggimages.com/ProductImageCompressAll300/58-501-001-02.jpg,Tablets,398.95
21656,"Samsung Galaxy Folder 2 SM-G1650 16GB Android Flip (No CDMA, GSM only) Factory Unlocked 4G/LTE Smartphone - Black",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131674864577896775P7WDISlQX9.jpg,Unlocked Mobiles,398
21774,"Samsung Galaxy Folder 2 SM-G1650 16GB Android Flip (No CDMA, GSM only) Factory Unlocked 4G/LTE Smartphone - Gold",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131674868984033772aTNIRidSp4.jpg,Unlocked Mobiles,398
21903,"Samsung Galaxy Folder 2 SM-G1650 16GB Android Flip (No CDMA, GSM only) Factory Unlocked 4G/LTE Smartphone - Wine Red / Burgundy",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_131674868061240295XzgyPmeil2.jpg,Unlocked Mobiles,398
21923,"AKRACING AK-EXWIDE-SE-CB Core Series EX-Wide Gaming Chair, Special Edition, Carbon Black",https://c1.neweggimages.com/ProductImageCompressAll300/26-930-056-S01.jpg,Gaming Chairs,397.95
21950,"AKRACING AK-EXWIDE-SE-IN Core Series EX-Wide Gaming Chair, Special Edition, Indigo",https://c1.neweggimages.com/ProductImageCompressAll300/26-930-057-S01.jpg,Gaming Chairs,397.95
22057,"AKRACING AK-EXWIDE-SE-BL Core Series EX-Wide Gaming Chair, Special Edition, Blue",https://c1.neweggimages.com/ProductImageCompressAll300/26-930-055-S01.jpg,Gaming Chairs,397.95
22323,E-Blue PC - Gaming Chair - Cobra Gaming Chair-BLUE,https://c1.neweggimages.com/ProductImageCompressAll300/26-991-151-02.jpg,Gaming Chairs,396.99
35611B,"TCL 4 55S425 54.6"" 2160p LED-LCD TV - 16:9 - 4K UHDTV",https://c1.neweggimages.com/ProductImageCompressAll300/A1CZ_1_201906061000367274.jpg,Television,395.78
35915C,Apple iPhone 6s 16GB 4G LTE Unlocked  Cell Phone 2GB RAM (Gold),https://c1.neweggimages.com/ProductImageCompressAll300/75-100-352-02.jpg,Unlocked Mobiles,390.43
46118,Apple iPhone 6s 16GB USA Unlocked Space Gray,https://c1.neweggimages.com/ProductImageCompressAll300/A9K8_1_201708141600489255.jpg,Unlocked Mobiles,390.43
47481,COUGAR ARMOR TITAN PRO Royal Gaming Chair,https://c1.neweggimages.com/ProductImageCompressAll300/ABD5S191217e6YdB.jpg,Gaming Chairs,389.99
47504H,"Lenovo IdeaPad 330 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6Ghz, 8GB RAM, 256GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200714UZ9ZA.jpg,Laptops,389.99
47504J,Apple iPhone 7 32GB Black Unlocked Smartphone,https://c1.neweggimages.com/ProductImageCompressAll300/75-100-587-02.jpg,Unlocked Mobiles,389.97
47594B,"KARNOX Gladiator SR Racing Style Gaming Office Chair with Adjustable Height and Armrests, Ergonomic 155° Reclining, Locking High Back with Integrated Headrest …",https://c1.neweggimages.com/ProductImageCompressAll300/AJZ1S200806mU4su.jpg,Gaming Chairs,389
71406C,"Samsung Galaxy A8s SM-G8870 128GB, Dual Sim Infinity-O Display, 6GB RAM, Triple Rear Camera 24MP+5MP+10MP, GSM Unlocked International Model, No Warranty (Pink Yellow)",https://c1.neweggimages.com/ProductImageCompressAll300/AJ3AS200323T2zks.jpg,Unlocked Mobiles,389
78124,Samsung Galaxy A71 128GB Dual Sim Unlocked Phone - Black - SM-A715FZKJTPA - USA Latin Caribbean,https://c1.neweggimages.com/ProductImageCompressAll300/A5EFS200512JmnVH.jpg,Unlocked Mobiles,389
79315W,"Cougar Armor Titan (Orange) Ultimate Gaming Chair with Premium Breathable PVC Leather, 352.0 lbs. Support, 170 Degree Reclining",https://c1.neweggimages.com/ProductImageCompressAll300/26-567-036-V01.jpg,Gaming Chairs,388.99
84247L,"Samsung Galaxy A70 Dual-SIM 128GB SM-A705F (6.7-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - Black",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_132019375183407031DSuinVeqJ0.jpg,Unlocked Mobiles,388.99
84250M,"Samsung Galaxy A70 Dual-SIM 128GB SM-A705F (6.7-Inch, GSM Only, No CDMA) Factory Unlocked 4G/LTE Smartphone - White",https://c1.neweggimages.com/ProductImageCompressAll300/AEJW_132018775514235626DmLp1rwu8b.jpg,Unlocked Mobiles,388.99
84292,Electronics UN32N5300AFXZA 32 1080p Smart LED TV 2018 Black,https://c1.neweggimages.com/ProductImageCompressAll300/AMTFD2006098FKCO.jpg,Television,388.9
84306,HP EliteBook Folio 9480M 14in Intel Core i5-4310U 2.0GHz 8GB 180GB SSD Windows 10 Professional (Renewed),https://c1.neweggimages.com/ProductImageCompressAll300/AKVH_1_20191028967444367.jpg,Laptops,387
84584,"Dell LAT E6420 Laptop, Core i5-2520m, 2.5 GHz, 128 SSD, Windows 10 Professional, Black (Renewed)",https://c1.neweggimages.com/ProductImageCompressAll300/AKVH_1_201910291728758970.jpg,Laptops,387
84638,"ASUS ImagineBook 14’’ FHD (1920x1080) LED Display, Intel Core M3-8100Y, 4GB RAM, 128GB SSD, USB Type-C, Webcam, HDMI, Bluetooth, ASUS SonicMaster Stereo Speakers, Windows 10 w/Mazery 64GB Micro SD",https://c1.neweggimages.com/ProductImageCompressAll300/AKZ3S200719N88Hx.jpg,Laptops,385
84659A,Samsung Galaxy A9 (2018) A920F 128GB Unlocked GSM Dual-SIM Phone w/ Quad (24MP/8MP/10MP/5MP) Rear Camera - Lemonade Blue,https://c1.neweggimages.com/ProductImageCompressAll300/AAM8_1318720137342078706WsqKkh0n8.jpg,Unlocked Mobiles,384.99
84675,"Samsung Galaxy A71 (A715F) 128GB, 6GB RAM 6.7"" in-Screen Fingerprint, 25W Super-Fast Charger, US + Global 4G LTE GSM Unlocked International Model",https://c1.neweggimages.com/ProductImageCompressAll300/AAM8S200623kBPWa.jpg,Unlocked Mobiles,384.95
84968A,"Apple 10.2"" iPad (Late 2019, 32GB, Wi-Fi Only, Space Gray)",https://c1.neweggimages.com/ProductImageCompressAll300/A378_132169493041576812nvVqoWucni.jpg,Tablets,382.9
85039C,116 Inch Windows 10 Tablet2 in 1 Laptop Touch Screen Windows Tablet6GB+64GB EZpad 6 Pro Quad Core Processor Tablet PC with Detachable Keyboard,https://c1.neweggimages.com/ProductImageCompressAll300/AMTFD2006083G2PK.jpg,Tablets,382.8
85121B,Dell Latitude E6220 12.5' Notebook PC - Intel Core i5 2520M 8GB 250GB Windows 10 Professional (Renewed),https://c1.neweggimages.com/ProductImageCompressAll300/AKVH_1_201910291664203461.jpg,Laptops,380
85136B,X Rocker Delta Sound PC Office 2.0 Bluetooth Gaming Chair,https://c1.neweggimages.com/ProductImageCompressAll300/AM5R_1_20191010235433468.jpg,Gaming Chairs,379.99
90010A,Clutch Chairz Crank Series Onylight Edition Gaming Chair (Black/White),https://c1.neweggimages.com/ProductImageCompressAll300/AC8S_1_20161027871792518.jpg,Gaming Chairs,379.99
90011A,"Lenovo Ideapad 330 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 8GB RAM, 128GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200714VA5A7.jpg,Laptops,379.99
90012A,"Lenovo Ideapad 330 Notebook, 15.6"" HD Display, AMD A6-9225 Upto 3.0GHz, 4GB RAM, 256GB SSD, UK Keyboard, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD2007145CL0R.jpg,Laptops,379.99
90013A,"Lenovo IdeaPad S145 Notebook, 15.6"" HD Display, Intel Celeron N4000 Upto 2.6GHz, 4GB RAM, 128GB NVMe SSD, HDMI, UK Keyboard, Wi-Fi, Bluetooth, Windows 10 Pro",https://c1.neweggimages.com/ProductImageCompressAll300/AA0SD200619UM2Q0.jpg,Laptops,379.99
90028,"2020 Acer Chromebook/15.6"" Full HD 1080p IPS Touchscreen Display/Intel Celeron N4020/4GB LPDDR4/64GB eMMC/Chrome OS",https://c1.neweggimages.com/ProductImageCompressAll300/AEYJS200722s2deQ.jpg,Laptops,379.99
90035A,"Apple 7.9"" iPad mini (Early 2019, 64GB, Wi-Fi Only, Space Gray)",https://c1.neweggimages.com/ProductImageCompressAll300/A6V6S200430hG1XG.jpg,Tablets,379.99
90036A,"LG 43"" Class (42.5"" Diagonal) 43LV340C Essential Commercial TV Functionality - 43"" LCD - 1920 x 1080 - Direct LED - 400 Nit - 1080p - HDMI - USB - SerialEthernet",https://c1.neweggimages.com/ProductImageCompressAll300/A22F_1_201806141216797876.jpg,Television,379.99
90040A,Samsung Galaxy S8 Plus G955 GSM Unlocked - Midnight Black 64GB,https://c1.neweggimages.com/ProductImageCompressAll300/AGK5_131860143227324857tEYc0zMIga.jpg,Unlocked Mobiles,379.99
90040B,"Samsung Galaxy S8+ Plus 64GB G955U GSM Unlocked 4G LTE 6.2"" Super AMOLED 4GB RAM 12MP Camera Smartphone - Orchid Gray",https://c1.neweggimages.com/ProductImageCompressAll300/ABPX_1314958770379540681Ff7Ny3CE1.jpg,Unlocked Mobiles,379.97
