CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,DayDiff,DayDiff2,DayDiff3,DayDiffMean,DayDiffStd,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,prediction
17797,82,3,204,0,638362.53,0,3,213,386,444,108.4,78.7134042,0,0,1,0
16308,7,3,6,0,12010.35,0,3,110,154,299,123.4,51.12044601,0,0,1,0
15527,44,3,249,0,1305664.05,0,3,38,75,171,38.66666667,24.01091022,0,0,1,0
17368,73,3,183,0,455995.78,0,3,3,86,157,61.22222222,64.69694308,0,0,1,0
18177,57,3,85,0,570355.1,0,3,47,75,76,81,103.6146708,0,0,1,0
14460,10,3,42,0,266426.02,0,3,61,200,286,76.75,56.95549641,0,0,1,0
15713,43,3,52,0,331195.47,0,3,223,476,580,193.3333333,78.80566815,0,0,1,0
14625,96,3,266,0,1740442.69,0,3,165,178,183,58.55555556,52.27119453,0,0,1,0
17873,84,3,161,0,1634083.29,0,3,56,97,189,41.46153846,23.49686286,0,0,1,0
18144,9,3,74,0,784225.34,0,3,47,103,118,43.85714286,29.39873661,0,0,1,1
13941,71,3,77,0,501567.58,0,3,126,201,223,50.18181818,44.20818517,0,0,1,0
17402,1,3,166,0,443853.43,0,3,11,65,82,41.46666667,30.12323893,0,0,1,2
13225,43,3,114,0,1104979.59,0,3,53,127,195,48.25,22.17748654,0,0,1,0
15863,92,3,61,0,174746.92,0,3,425,494,530,176.6666667,215.6950007,0,0,1,0
12557,58,3,49,0,438400.16,0,3,98,174,213,94,48.12068162,0,0,1,0
18097,26,3,133,0,1154696.06,0,3,79,213,228,74.5,67.64402624,0,0,1,0
13520,37,3,178,0,1224015.86,0,3,47,122,187,65,28.41214529,0,0,1,0
13427,20,3,46,0,367666.64,0,3,95,357,419,150.5,90.18684309,0,0,1,0
13203,20,3,132,0,1114052.27,0,3,122,266,314,86,39.75340656,0,0,1,0
15270,17,3,162,0,1445740.5,0,3,121,184,193,50.41666667,55.33609431,0,0,1,0
12826,78,3,122,0,1401893.59,0,3,138,146,187,67.875,70.387575,0,0,1,0
14083,26,3,106,0,233111.48,0,3,7,73,147,85,70.54076835,0,0,1,0
18036,5,3,291,0,527155.16,0,3,140,280,357,77,62.0092159,0,0,1,0
12455,27,3,208,0,1539132.76,0,3,29,62,168,74.25,53.60370456,0,0,1,0
12422,68,3,164,0,1123344.21,0,3,156,226,238,46.08333333,41.70122809,0,0,1,0
18252,71,3,43,0,168695.77,0,3,377,452,526,110,152.5745719,0,0,1,0
12609,86,3,158,0,1143341.59,0,3,132,188,248,76.14285714,29.38496538,0,0,1,0
14404,8,3,168,0,754552.8,0,3,61,151,219,61.1,31.48703437,0,0,1,0
13510,83,3,212,0,1428357.11,0,3,192,233,352,89.16666667,58.34180891,0,0,1,0
17888,61,3,130,0,352814.15,0,3,51,156,196,29.31578947,25.37508102,0,0,1,0
18190,92,3,42,0,349919.49,0,3,138,411,487,131.25,103.0966375,0,0,1,0
13082,26,3,129,0,619242.27,0,3,31,50,109,39.4,26.86952602,0,0,1,0
13821,44,3,204,0,414824.12,0,3,117,249,549,112,120.8987179,0,0,1,0
14477,84,3,7,0,77511.21,0,3,113,252,344,130,36.19392214,0,0,1,0
16875,44,3,177,0,1598107.58,0,3,152,195,293,79.85714286,35.72780696,0,0,1,0
13901,7,3,295,0,1624363.43,0,3,51,149,211,59.6,25.19788351,0,0,1,1
14198,45,3,73,0,368740.35,0,3,94,255,332,93,42.1853055,0,0,1,0
18171,62,3,75,0,641289.34,0,3,76,171,308,90.16666667,30.57722464,0,0,1,0
13253,56,3,75,0,439885.08,0,3,183,274,547,182.3333333,91.00183148,0,0,1,0
13338,57,3,128,0,946089.08,0,3,384,403,546,182,185.5990302,0,0,1,0
17941,30,3,7,0,60781.42,0,3,460,529,572,190.6666667,233.6115009,0,0,1,1
18094,36,3,112,0,1739709.48,0,3,82,102,155,70.625,56.07122384,0,0,1,0
17404,23,3,232,0,1023132.26,0,3,4,8,33,34,25.42882223,0,0,1,1
14541,68,3,172,0,890963.6,0,3,46,74,119,48.45454545,32.84315343,0,0,1,0
15152,13,3,161,0,1015610.02,0,3,10,15,23,98,204.290969,0,0,1,1
12678,0,3,304,0,1737095.25,0,3,49,87,149,40.06666667,30.06294983,0,0,1,0
12648,54,3,65,0,423109.49,0,3,283,486,547,182.3333333,112.4336842,0,0,1,0
14045,9,3,37,0,200604.34,0,3,228,264,271,45.46153846,58.17017475,0,0,1,0
15827,14,3,201,0,964705.47,0,3,27,69,101,29.3,19.00996968,0,0,1,1
16103,57,3,189,0,1354761.63,0,3,29,69,76,30.16666667,33.9554206,0,0,1,0
16027,37,3,34,0,258351.93,0,3,39,81,147,43.30769231,45.20579722,0,0,1,0
14327,63,3,106,0,820496.14,0,3,219,273,467,107.4,91.44834608,0,0,1,0
18170,12,3,118,0,1204583.74,0,3,105,262,290,84,54.74790711,0,0,1,0
14573,79,3,310,0,651237.71,0,3,3,21,33,52.1,62.3866973,0,0,1,0
17323,24,3,257,0,971523.76,0,3,42,91,168,71.75,25.86641507,0,0,1,0
12951,73,3,176,0,1158574.82,0,3,31,75,146,40.38461538,18.22332965,0,0,1,0
18242,96,3,88,0,1076131.66,0,3,17,249,365,100.2,81.87917928,0,0,1,0
13709,1,3,240,0,1716510.14,0,3,26,67,214,85.14285714,44.46882268,0,0,1,1
12875,43,3,8,0,34133,0,3,219,328,459,138.5,55.67465013,0,0,1,0
15549,57,3,150,0,499648.74,0,3,159,264,386,90,50.31103259,0,0,1,0
14984,80,3,31,0,148604.48,0,3,208,371,517,172.3333333,32.03643759,0,0,1,0
12406,83,3,110,0,1188366.27,0,3,216,413,514,171.3333333,61.64684366,0,0,1,0
15186,68,3,43,0,389230.33,0,3,306,408,528,176,112.9424632,0,0,1,0
12939,38,3,70,0,695243.82,0,3,135,160,196,42.92307692,32.28379764,0,0,1,0
16841,37,3,202,0,1253397.78,0,3,33,48,76,55.9,36.28421757,0,0,1,0
15299,64,3,8,0,72849.2,0,3,99,208,224,106.4,94.99105221,0,0,1,0
12649,7,3,118,0,671050.86,0,3,105,275,316,98.16666667,65.56650568,0,0,1,0
13929,69,3,57,0,474373.82,0,3,157,247,269,65.625,42.44302904,0,0,1,0
12644,29,3,111,0,670800.77,0,3,301,541,565,188.3333333,145.5483883,0,0,1,0
17227,72,3,89,0,300062.63,0,3,84,196,209,65.125,33.77419767,0,0,1,0
17454,92,3,126,0,995471.92,0,3,41,107,167,55.66666667,21.71980663,0,0,1,0
16434,92,3,113,0,731897.86,0,3,65,107,254,71.28571429,58.96245779,0,0,1,0
17591,22,3,167,0,383819.9,0,3,81,145,176,94.83333333,114.3493186,0,0,1,0
15747,20,3,169,0,1001986.01,0,3,52,255,290,81.42857143,57.93058243,0,0,1,0
15795,49,3,131,0,1158442.81,0,3,281,437,471,90.16666667,107.0876588,0,0,1,0
17966,51,3,106,0,479725.51,0,3,33,110,440,107.8,125.8240835,0,0,1,0
17048,17,3,101,0,1022653.68,0,3,165,214,320,95.5,50.96959878,0,0,1,0
16287,69,3,42,0,147750.25,0,3,207,267,472,130,87.89766777,0,0,1,0
15198,24,3,26,0,129049.37,0,3,284,493,565,188.3333333,107.5003876,0,0,1,1
12589,44,3,155,0,1115359.71,0,3,277,319,545,181.6666667,123.6136454,0,0,1,0
14472,3,3,309,0,1391195.37,0,3,28,49,84,73.25,106.6419242,0,0,1,0
13397,10,3,80,0,516397.06,0,3,73,184,229,72.25,40.32634729,0,0,1,0
13027,13,3,85,0,820830.36,0,3,42,44,120,31.94444444,22.86654948,0,0,1,0
13982,63,3,187,0,1398587.97,0,3,163,202,336,75,53.86712046,0,0,1,0
15095,3,3,124,0,742176.69,0,3,32,100,317,83.42857143,64.98424718,0,0,1,0
17320,0,3,152,0,1207438.62,0,3,136,268,338,117.4,47.0297778,0,0,1,0
14854,33,3,197,0,1485481.7,0,3,31,36,94,61.44444444,43.27560257,0,0,1,0
14209,21,3,225,0,1430464.27,0,3,19,92,138,43.46153846,18.66197285,0,0,1,0
14640,27,3,171,0,965349.18,0,3,20,43,100,79.85714286,57.21721353,0,0,1,0
14837,5,3,191,0,1177961.35,0,3,61,96,337,82.71428571,76.86723248,0,0,1,0
17242,8,3,84,0,819084.39,0,3,72,348,474,144,90.73036978,0,0,1,0
16950,24,3,129,0,580610.95,0,3,243,266,292,70,76.85793945,0,0,1,0
12916,38,3,172,0,1241375.58,0,3,63,119,182,91,43.4188899,0,0,1,0
17071,34,3,159,0,1238515.49,0,3,53,105,119,68.75,35.7241415,0,0,1,1
16523,15,3,234,0,1390836.85,0,3,26,39,62,37.93333333,33.29836261,0,0,1,2
13209,28,3,283,0,1700934.29,0,3,15,99,198,61.77777778,46.3728848,0,0,1,0
16206,24,3,232,0,1253960.39,0,3,84,203,263,56,43.32564034,0,0,1,0
15434,7,3,111,0,810517.47,0,3,93,267,279,82.42857143,95.41288722,0,0,1,0
15483,61,3,269,0,508484.31,0,3,105,224,285,104.6,31.1255522,0,0,1,0
17584,27,3,105,0,428574.36,0,3,340,380,472,139,135.9362596,0,0,1,0
14621,56,3,114,0,808536.14,0,3,31,202,355,87.83333333,77.21765774,0,0,1,0
13477,38,3,127,0,891735.19,0,3,32,73,153,77.85714286,45.06080548,0,0,1,0
15611,3,3,75,0,237940.5,0,3,2,60,74,30.52631579,19.92867398,0,0,1,1
13971,6,3,214,0,1563368.81,0,3,3,72,108,52.36363636,36.41503186,0,0,1,1
12468,87,3,150,0,654273.86,0,3,129,339,422,123.75,62.45731876,0,0,1,0
15845,44,3,129,0,1130982.37,0,3,35,66,143,76.85714286,57.98398794,0,0,1,0
17050,87,3,319,0,768623.72,0,3,63,91,105,55,40.36087214,0,0,1,0
15073,85,3,149,0,821905.7,0,3,1,215,228,82.66666667,89.47997914,0,0,1,0
15389,72,3,6,0,15793.33,0,3,228,383,390,127.25,92.10275059,0,0,1,0
15797,13,3,12,0,49282.44,0,3,101,191,206,113.6,90.33991366,0,0,1,0
18016,86,3,104,0,334995.66,0,3,129,178,224,123.75,105.4241433,0,0,1,0
14167,65,3,104,0,226862.83,0,3,98,166,299,86,27.06288972,0,0,1,0
17695,31,3,61,0,464821.12,0,3,40,263,332,137.25,96.31329088,0,0,1,0
16326,17,3,281,0,582282.06,0,3,42,56,97,37.53333333,29.14708186,0,0,1,1
17905,56,3,145,0,286559.23,0,3,196,217,294,52.4,58.14006077,0,0,1,0
15192,19,3,91,0,684651.99,0,3,72,246,456,140,63.182276,0,0,1,0
13851,28,3,128,0,1234302.6,0,3,160,251,267,110.2,89.68946426,0,0,1,0
15251,6,3,196,0,639872.69,0,3,21,36,44,38.2,41.85553385,0,0,1,2
12823,27,3,17,0,13036.92,0,3,127,162,169,42.46153846,35.66187363,0,0,1,0
16955,84,3,50,0,373949.06,0,3,152,184,189,98.6,76.53953227,0,0,1,0
14481,64,3,150,0,634506.94,0,3,123,243,448,128.25,57.69676479,0,0,1,0
16014,52,3,267,0,470440.4,0,3,139,256,525,175,82.14621111,0,0,1,0
14820,73,3,43,0,496545.26,0,3,207,219,252,100.8,84.25081602,0,0,1,0
12483,83,3,102,0,642508.74,0,3,22,29,43,35.28571429,32.25720807,0,0,1,0
15416,55,3,187,0,1267752.24,0,3,84,127,323,130.25,78.87701397,0,0,1,0
15512,55,3,32,0,107664.4,0,3,204,235,521,173.6666667,130.1780832,0,0,1,0
15480,16,3,215,0,1170855.08,0,3,349,353,560,186.6666667,173.3964629,0,0,1,0
18064,33,3,64,0,301178.77,0,3,102,313,369,67.875,63.89821706,0,0,1,0
13538,20,3,135,0,818558.27,0,3,28,63,154,61.66666667,64.70510026,0,0,1,0
17092,26,3,318,0,1522899.17,0,3,151,311,367,78.42857143,59.20263829,0,0,1,0
16928,1,3,281,0,920111.21,0,3,12,19,25,23.875,40.50583694,0,0,1,2
16081,85,3,208,0,1380345.41,0,3,74,181,208,97.8,56.10436703,0,0,1,0
18101,43,3,82,0,123805.82,0,3,231,244,531,177,144.7618734,0,0,1,0
12840,43,3,176,0,1646588.33,0,3,39,71,83,88.5,75.34653277,0,0,1,0
14038,44,3,134,0,1321144.76,0,3,63,253,529,176.3333333,107.15565,0,0,1,0
13107,75,3,156,0,1052317.63,0,3,158,238,267,83,43.50632138,0,0,1,0
12500,6,3,117,0,459416.61,0,3,62,160,175,47.25,37.12172851,0,0,1,1
16266,15,3,98,0,250750.37,0,3,21,61,85,55.8,61.50483269,0,0,1,1
15810,70,3,164,0,1477617.29,0,3,62,126,216,83.83333333,41.57122402,0,0,1,0
12853,34,3,148,0,777152.49,0,3,105,181,293,89.66666667,27.63090058,0,0,1,0
16147,33,3,136,0,1182980.99,0,3,267,273,437,134.75,109.5365236,0,0,1,0
14682,87,3,86,0,497741.86,0,3,14,241,348,97,81.16957558,0,0,1,0
15660,35,3,113,0,1125955.47,0,3,69,148,230,59.66666667,22.74313083,0,0,1,0
13700,76,3,159,0,1026162.75,0,3,64,65,95,70.57142857,85.99972314,0,0,1,0
16225,49,3,295,0,1339647.17,0,3,27,128,253,47.36363636,38.58826953,0,0,1,0
13870,1,3,214,0,1635454.99,0,3,33,67,186,63.11111111,40.85169655,0,0,1,1
12524,62,3,212,0,1415634.21,0,3,42,60,119,39,32.19213154,0,0,1,0
13131,87,3,119,0,816182.32,0,3,231,367,481,160.3333333,62.17984668,0,0,1,0
14609,43,3,12,0,59995.86,0,3,34,153,247,65.625,35.25797782,0,0,1,0
12645,9,3,146,0,916369.91,0,3,110,207,300,93.16666667,54.24174284,0,0,1,0
17083,9,3,115,0,1243542.79,0,3,186,194,300,69.875,58.00107758,0,0,1,0
16344,58,3,46,0,328834.75,0,3,351,438,510,170,156.9299207,0,0,1,0
17731,28,3,81,0,498357.72,0,3,55,493,540,180,223.470356,0,0,1,1
13242,12,3,35,0,369054.5,0,3,101,339,355,111.2,79.89806005,0,0,1,0
16419,12,3,90,0,610828.87,0,3,16,56,163,92.66666667,91.77726661,0,0,1,0
14301,17,3,53,0,619785.83,0,3,299,455,549,183,105.1332488,0,0,1,0
13629,36,3,73,0,662177.97,0,3,6,37,74,37.85714286,20.21749868,0,0,1,1
12695,7,3,51,0,454196.86,0,3,103,421,483,139.5,120.2234032,0,0,1,0
15288,55,3,144,0,536149.99,0,3,45,109,210,72.85714286,39.97260967,0,0,1,0
17029,10,3,29,0,307942.61,0,3,126,272,326,92.16666667,46.01050605,0,0,1,0
15372,37,3,57,0,262751.23,0,3,313,318,362,105.2,133.0815539,0,0,1,0
15561,49,3,81,0,453458.49,0,3,66,234,395,102.8,59.25116033,0,0,1,0
14970,37,3,96,0,1187185.16,0,3,115,179,272,65.75,40.15594601,0,0,1,0
14282,9,3,177,0,1057531.57,0,3,7,53,67,30.72222222,27.98067727,0,0,1,1
12380,85,3,209,0,1587767.75,0,3,280,343,461,119.25,114.9880429,0,0,1,0
16330,12,3,95,0,167800.15,0,3,312,326,550,183.3333333,153.105628,0,0,1,0
17442,21,3,244,0,1633558.76,0,3,43,99,169,49.18181818,30.74351373,0,0,1,1
16359,76,3,110,0,463843.19,0,3,38,67,98,40.41666667,28.06958345,0,0,1,0
15325,3,3,224,0,1240781.43,0,3,292,370,391,93,101.0663149,0,0,1,0
13842,55,3,261,0,1736026.84,0,3,44,72,118,38.92307692,18.52683432,0,0,1,0
16774,16,3,115,0,355211.96,0,3,26,62,307,90.83333333,79.7180448,0,0,1,1
17560,55,3,52,0,231852.18,0,3,49,155,240,84.16666667,27.65803078,0,0,1,0
14276,80,3,100,0,987909.31,0,3,109,227,304,120,41.27145906,0,0,1,0
14584,69,3,218,0,868068.22,0,3,14,28,29,70.14285714,80.0279713,0,0,1,0
12993,20,3,73,0,498047.28,0,3,87,178,325,107.8,60.69349224,0,0,1,0
12891,85,3,11,0,88003,0,3,35,107,273,47.4,46.97327846,0,0,1,0
18257,14,3,238,0,1177618.48,0,3,54,92,176,68.125,43.20197581,0,0,1,1
15306,48,3,121,0,1088797.2,0,3,352,361,416,85.16666667,132.7334422,0,0,1,0
13552,23,3,174,0,849478.76,0,3,3,56,82,48.63636364,28.48604124,0,0,1,1
13761,79,3,84,0,384419,0,3,323,395,477,159,142.1161497,0,0,1,0
15182,54,3,125,0,1287787.02,0,3,114,231,295,83.66666667,28.37369674,0,0,1,0
16948,38,3,43,0,523314.41,0,3,123,187,291,86.33333333,29.96442335,0,0,1,0
12360,12,3,163,0,1149577.25,0,3,88,267,280,90.5,70.4237176,0,0,1,0
13217,22,3,5,0,10467.39,0,3,9,34,533,177.6666667,278.3977969,0,0,1,0
17259,48,3,230,0,797523.73,0,3,220,297,381,126.75,65.82489397,0,0,1,0
13340,5,3,193,0,1172898,0,3,29,40,171,78.57142857,53.94397446,0,0,1,0
12727,87,3,173,0,1324676.19,0,3,94,109,133,77.83333333,46.14506113,0,0,1,0
13330,85,3,91,0,640706.08,0,3,130,270,380,117.25,22.588714,0,0,1,0
15241,27,3,165,0,1645039.97,0,3,28,56,65,65.875,56.84424208,0,0,1,0
15290,3,3,205,0,1596803.49,0,3,3,25,55,30.55555556,15.97506227,0,0,1,1
15058,24,3,249,0,1262706.05,0,3,59,119,175,58.77777778,33.27828788,0,0,1,1
13104,33,3,14,0,360564.58,0,3,134,221,282,104,29.53811098,0,0,1,1
14006,15,3,77,0,554575.35,0,3,126,197,413,89.5,70.66470123,0,0,1,0
17863,45,3,195,0,1390128.32,0,3,109,165,224,56.33333333,29.36409372,0,0,1,0
13240,73,3,186,0,425627.69,0,3,84,192,238,95.8,57.82041162,0,0,1,0
14177,79,3,183,0,614780.41,0,3,202,215,249,78.66666667,79.55040331,0,0,1,0
15569,3,3,140,0,383072.67,0,3,5,28,229,68.25,65.93015785,0,0,1,0
15149,33,3,69,0,329749.1,0,3,443,444,516,172,237.3625918,0,0,1,0
17373,34,3,62,0,361121.88,0,3,178,284,308,128.75,81.72871792,0,0,1,0
14798,44,3,45,0,395197.51,0,3,166,237,388,84,63.69615373,0,0,1,0
12598,61,3,137,0,963345.2,0,3,59,123,302,97.4,80.1205342,0,0,1,0
16511,44,3,242,0,437797.65,0,3,122,253,300,126,64.20280368,0,0,1,0
13911,44,3,234,0,1440262.77,0,3,5,53,71,29.64705882,25.34990428,0,0,1,0
14818,69,3,81,0,216089.39,0,3,84,289,353,119.5,62.39925213,0,0,1,0
15606,19,3,133,0,779505.03,0,3,51,103,142,35.2,21.55126778,0,0,1,0
13663,79,3,99,0,594147.49,0,3,201,239,243,116.75,111.8253847,0,0,1,0
16099,37,3,62,0,400786.65,0,3,88,280,362,101.8,52.63268946,0,0,1,0
13873,19,3,60,0,248991.06,0,3,99,190,264,75.28571429,42.76959312,0,0,1,0
12594,21,3,174,0,1281219.84,0,3,62,71,113,47.72727273,27.58655799,0,0,1,0
13722,31,3,189,0,1748562.61,0,3,151,289,318,103,58.21941257,0,0,1,0
13835,55,3,50,0,242585.41,0,3,60,364,470,122.5,125.9986772,0,0,1,0
17930,62,3,68,0,939618.05,0,3,77,231,268,53.66666667,44.64022849,0,0,1,0
18151,34,3,106,0,717548.37,0,3,155,286,424,102.2,54.30193367,0,0,1,0
16859,44,3,110,0,721929.79,0,3,117,272,291,100.2,51.78030514,0,0,1,0
18272,13,3,174,0,814758.34,0,3,37,112,133,88.66666667,105.9937105,0,0,1,0
14748,23,3,145,0,730495.25,0,3,89,245,314,74.57142857,47.59151585,0,0,1,0
12399,19,3,110,0,727703.46,0,3,64,94,142,87.5,45.43016619,0,0,1,0
13280,22,3,205,0,961441.48,0,3,194,215,257,104.4,92.73780243,0,0,1,0
13476,78,3,106,0,893759.98,0,3,103,228,308,116.5,33.21144381,0,0,1,0
13515,17,3,52,0,390882.01,0,3,31,130,332,131.75,81.97306468,0,0,1,1
13764,44,3,300,0,968072.2,0,3,193,425,498,166,82.8673639,0,0,1,0
17236,79,3,126,0,864656.6,0,3,63,120,139,46.3,30.4596272,0,0,1,0
17734,36,3,76,0,566762.19,0,3,97,389,471,126.5,113.4504297,0,0,1,0
16466,3,3,280,0,1175976.94,0,3,14,77,105,44.91666667,23.56213578,0,0,1,1
12530,23,3,138,0,1159111.08,0,3,110,213,292,74.14285714,37.27567827,0,0,1,0
14493,55,3,264,0,1334038.59,0,3,235,352,381,97.2,83.74485059,0,0,1,0
17298,1,3,69,0,269491.87,0,3,23,273,392,135,93.44160387,0,0,1,0
13157,41,3,207,0,1398679.1,0,3,100,157,268,83.33333333,22.87939393,0,0,1,0
17857,9,3,28,0,32322.07,0,3,11,63,97,44.33333333,75.29497549,0,0,1,2
16628,6,3,95,0,722796.38,0,3,29,112,128,107,94.10897938,0,0,1,0
17289,80,3,194,0,749385.29,0,3,196,268,336,76.83333333,66.71256753,0,0,1,0
16681,44,3,39,0,125880.46,0,3,61,83,109,124.25,176.7038483,0,0,1,0
16182,30,3,40,0,323795.15,0,3,73,164,308,72.85714286,37.17269864,0,0,1,0
15921,72,3,79,0,149668.71,0,3,224,245,468,156,116.9144987,0,0,1,0
13627,76,3,101,0,450503.75,0,3,28,181,312,116,59.53710328,0,0,1,0
15722,8,3,157,0,1453986.25,0,3,79,182,337,76,57.90797297,0,0,1,0
14676,47,3,119,0,620067.4,0,3,60,63,136,54.66666667,38.59404099,0,0,1,0
13316,31,3,135,0,818905.59,0,3,123,261,262,72.57142857,63.91623983,0,0,1,0
14403,30,3,25,0,72586.82,0,3,11,87,117,101.8,136.422872,0,0,1,0
13305,15,3,161,0,886054.24,0,3,30,130,158,47.63636364,40.87364121,0,0,1,2
16611,86,3,110,0,783196.36,0,3,217,309,385,90.6,75.81424668,0,0,1,0
14060,8,3,195,0,1016540.3,0,3,22,37,75,24.09090909,15.83218269,0,0,1,1
14745,12,3,140,0,890543.74,0,3,29,72,173,58.33333333,65.60868845,0,0,1,0
17588,0,3,71,0,434651.99,0,3,72,132,296,89.5,40.49073968,0,0,1,0
13824,35,3,90,0,786955.96,0,3,68,106,175,50.2,14.42836712,0,0,1,0
13183,1,3,134,0,1319922.26,0,3,34,56,107,48.54545455,14.87523873,0,0,1,1
14857,48,3,182,0,1203087.25,0,3,294,408,486,162,115.7238091,0,0,1,0
14315,29,3,100,0,825350.82,0,3,5,25,62,84.16666667,108.276344,0,0,1,0
15117,20,3,87,0,679581.62,0,3,95,328,514,171.3333333,70.15934245,0,0,1,0
18135,90,3,27,0,60301.9,0,3,202,234,325,88.8,67.53295492,0,0,1,0
16652,9,3,237,0,1702798.33,0,3,103,131,164,52.3,39.48290769,0,0,1,0
15819,31,3,238,0,1436833.73,0,3,68,145,300,83.33333333,41.20517767,0,0,1,0
16385,58,3,94,0,335414.4,0,3,208,231,473,157.6666667,117.8572583,0,0,1,0
12615,68,3,196,0,1179998.82,0,3,245,336,463,154.3333333,80.55639846,0,0,1,0
17349,79,3,85,0,250218.16,0,3,201,208,360,113,83.550384,0,0,1,0
16668,16,3,50,0,430435.19,0,3,22,66,98,51.5,25.00777657,0,0,1,1
17738,48,3,210,0,1647709.18,0,3,134,247,290,68.85714286,47.9354725,0,0,1,0
14292,45,3,155,0,704961.46,0,3,59,137,265,69.28571429,32.18547439,0,0,1,0
12418,12,3,102,0,644290.84,0,3,301,464,518,172.6666667,123.783413,0,0,1,0
12908,76,3,5,0,21352,0,3,136,204,329,113.5,30.77336511,0,0,1,0
17133,90,3,43,0,411883.33,0,3,56,76,284,62.57142857,67.40389984,0,0,1,0
17472,91,3,223,0,333262.47,0,3,97,108,437,145.6666667,164.4911345,0,0,1,0
13466,84,3,55,0,355079.57,0,3,224,316,444,148,68.23488844,0,0,1,0
17051,94,3,155,0,593933.6,0,3,252,392,434,144.6666667,105.077749,0,0,1,0
14344,27,3,230,0,960942.82,0,3,10,79,129,26.26315789,24.58057522,0,0,1,0
13988,62,3,173,0,1379149.67,0,3,38,92,221,115.75,93.04613551,0,0,1,0
14947,30,3,50,0,417851.3,0,3,258,399,473,123.5,102.2301325,0,0,1,0
13849,70,3,157,0,959562.65,0,3,227,264,454,151.3333333,100.7290094,0,0,1,0
17001,13,3,217,0,1373862.45,0,3,60,94,132,39.30769231,22.28745767,0,0,1,1
17353,29,3,14,0,70529.8,0,3,25,362,495,165,158.4424186,0,0,1,0
13900,83,3,95,0,1100960.87,0,3,9,79,206,88.2,49.59536269,0,0,1,0
13285,61,3,181,0,1300494.57,0,3,65,129,439,115.75,130.9004074,0,0,1,0
15027,68,3,87,0,659171.38,0,3,51,70,227,65.14285714,66.61438426,0,0,1,0
12726,84,3,122,0,716768.41,0,3,30,80,131,55,28.75015528,0,0,1,0
13705,44,3,67,0,743330.1,0,3,229,298,364,96,76.91553809,0,0,1,0
14704,42,3,123,0,173420.3,0,3,38,282,482,160.6666667,108.4865583,0,0,1,0
14013,10,3,68,0,490413.55,0,3,35,165,270,128.25,86.42289434,0,0,1,1
16493,73,3,89,0,719650.14,0,3,112,156,271,90,29.53811098,0,0,1,0
13117,21,3,152,0,1468354.8,0,3,96,117,156,31.375,21.06458323,0,0,1,0
16807,42,3,142,0,1166797.94,0,3,73,128,328,96.2,62.07012164,0,0,1,0
15289,37,3,87,0,1191241.92,0,3,112,321,484,161.3333333,48.52147291,0,0,1,0
12910,34,3,98,0,555178.17,0,3,63,107,245,81.16666667,41.14567616,0,0,1,0
14101,42,3,85,0,1153137.93,0,3,55,122,152,43.54545455,17.92966055,0,0,1,0
14078,1,3,148,0,367113.83,0,3,83,112,125,65,32.71958784,0,0,1,1
15981,37,3,253,0,1654169.76,0,3,31,73,104,26.83333333,23.24106406,0,0,1,0
16532,35,3,5,0,18986.77,0,3,203,296,485,161.6666667,59.87765304,0,0,1,0
17994,21,3,306,0,1009625.05,0,3,68,152,169,49.9,34.84393778,0,0,1,0
17046,57,3,85,0,587878.37,0,3,287,327,463,154.3333333,124.5163978,0,0,1,0
16570,27,3,193,0,1367337.02,0,3,35,38,78,37.84615385,18.80091378,0,0,1,0
17676,9,3,112,0,1310755.79,0,3,17,21,257,72.85714286,77.49070605,0,0,1,0
12990,85,3,21,0,322418.16,0,3,125,232,265,86.8,40.35096034,0,0,1,0
14235,57,3,141,0,1000088.52,0,3,69,103,341,92.4,82.78466041,0,0,1,0
15122,14,3,227,0,1223398.44,0,3,90,183,308,56.11111111,37.81019851,0,0,1,0
13856,68,3,54,0,368429.11,0,3,15,35,295,45.1,75.94215635,0,0,1,0
18093,20,3,59,0,287107.32,0,3,177,182,324,83,73.78346698,0,0,1,1
15796,9,3,245,0,1472501.53,0,3,78,91,106,39.15384615,28.27497761,0,0,1,2
15800,7,3,232,0,445808.53,0,3,139,346,511,170.3333333,34.31229129,0,0,1,0
15125,13,3,233,0,1430012.62,0,3,22,35,59,42.08333333,54.27615973,0,0,1,1
12662,7,3,318,0,1728968.91,0,3,36,80,132,34,15.89249598,0,0,1,0
14916,49,3,99,0,696967.39,0,3,175,282,430,93.6,72.85808123,0,0,1,0
18241,6,3,122,0,982023.5,0,3,3,9,10,39.30769231,60.4171397,0,0,1,2
14692,37,3,159,0,830020.31,0,3,98,162,185,43.63636364,25.94329481,0,0,1,0
13750,40,3,70,0,955597.02,0,3,31,156,196,53,43.62911872,0,0,1,0
16054,45,3,122,0,519782.98,0,3,273,367,472,157.3333333,100.321151,0,0,1,0
17669,22,3,127,0,732057.82,0,3,48,88,117,70.71428571,67.63064957,0,0,1,1
14035,7,3,105,0,1711674.76,0,3,160,190,299,84.16666667,53.16170301,0,0,1,0
13939,8,3,99,0,855239.88,0,3,203,323,420,100.8,69.68644057,0,0,1,0
16654,41,3,74,0,358612.72,0,3,46,94,227,67.28571429,33.38519775,0,0,1,0
14825,27,3,261,0,1402824.05,0,3,42,77,148,26.94444444,19.14794482,0,0,1,1
